Drug1_CID,Drug2_CID,HSA_values,Bliss_values,Loewe_values,ZIP_values,HSA,Bliss,Loewe,ZIP,in_pharmacome
10113978,83898,"[-14.16, -14.16]","[-26.46, -26.46]","[-14.16, -14.16]","[-26.46, -26.46]",-14.16,-26.46,-14.16,-26.46,yes
10113978,92722,"[-15.18, -15.18]","[-27.83, -27.83]","[-15.18, -15.18]","[-27.83, -27.83]",-15.18,-27.83,-15.18,-27.83,yes
10113978,9444,"[2.69, 2.69]","[1.52, 1.52]","[2.62, 2.62]","[1.52, 1.52]",2.69,1.52,2.62,1.52,yes
10113978,9651,"[-11.8, -11.8]","[-22.87, -22.87]","[-11.8, -11.8]","[-22.87, -22.87]",-11.8,-22.87,-11.8,-22.87,yes
10113978,9690109,"[-22.05, -22.05]","[-33.74, -33.74]","[-22.05, -22.05]","[-33.74, -33.74]",-22.05,-33.74,-22.05,-33.74,yes
10152654,25126798,"[-0.762, -0.76]","[6.607, 6.61]","[-29.465, -18.69]","[5.57, 3.73]",-0.76,6.61,-24.08,4.65,yes
10152654,6918837,"[-2.29, -2.29]","[-6.163, -6.16]","[-22.845, -22.84]","[-2.868, -2.5]",-2.29,-6.16,-22.84,-2.68,yes
10168,25126798,"[11.73, 11.736, 11.73]","[10.53, 10.535, 10.53]","[-11.9, -11.896, 1.44]","[11.41, 11.404, 14.06]",11.73,10.53,-7.45,12.29,yes
10168,6918837,"[5.54, -2.712, 5.54]","[5.61, -2.752, 5.61]","[0.68, -7.673, -16.95]","[6.03, 0.126, 6.04]",2.79,2.82,-7.98,4.07,yes
10177,25126798,"[15.51, 15.508, 15.51]","[12.5, 12.498, 12.5]","[12.17, 12.171, 12.17]","[12.78, 12.782, 12.79]",15.51,12.5,12.17,12.78,yes
10177,6918837,"[-0.35, -0.35, -0.35]","[-3.7, -3.701, -3.7]","[-19.76, -19.76, -19.76]","[-1.88, -1.879, -1.79]",-0.35,-3.7,-19.76,-1.85,yes
10180,6918837,"[2.42, 2.425, 2.42]","[5.9, 5.9, 5.9]","[0.5, 0.579, -8.44]","[7.23, 7.221, 7.22]",2.42,5.9,-2.45,7.22,yes
10182969,25126798,"[2.53, 2.531, 2.53]","[4.2, 4.2, 4.2]","[-25.07, -25.072, -8.21]","[3.61, 3.604, 2.77]",2.53,4.2,-19.45,3.33,yes
10182969,6918837,"[0.03, 0.035, 0.03]","[-3.9, -3.902, -3.9]","[-1.73, -1.727, -1.77]","[-2.07, -2.073, -2.07]",0.03,-3.9,-1.74,-2.07,yes
10184653,11707110,"[-3.297, -2.83]","[-1.84, -1.58]","[-6.578, -5.64]","[1.781, 1.53]",-3.06,-1.71,-6.11,1.66,yes
10184653,126941,"[-11.289, -9.68]","[-11.484, -9.85]","[-12.838, -11.01]","[-3.957, -3.28]",-10.48,-10.67,-11.92,-3.62,yes
10184653,216326,"[-8.257, -7.08]","[4.145, 3.55]","[-32.143, -27.56]","[6.535, 6.52]",-7.67,3.85,-29.85,6.53,yes
10184653,24821094,[0.662],[-3.691],[-0.359],[-3.527],0.66,-3.69,-0.36,-3.53,yes
10184653,24856436,[-0.73],[-1.02],[-0.66],[-0.58],-0.73,-1.02,-0.66,-0.58,yes
10184653,31703,"[1.483, 1.27]","[15.162, 13.0]","[-3.632, -3.11]","[15.131, 12.97]",1.38,14.08,-3.37,14.05,yes
10184653,4030,"[-3.044, -2.61]","[0.19, 0.16]","[-7.375, -6.31]","[4.679, 4.12]",-2.83,0.18,-6.84,4.4,yes
10184653,449171,"[3.144, 2.7]","[4.86, 4.17]","[4.436, 2.8]","[2.506, 2.17]",2.92,4.52,3.62,2.34,yes
10184653,5288674,"[-0.83, -0.47, -0.59]","[-0.94, -0.92, -1.02]","[-0.84, -0.46, -0.55]","[-0.54, -0.63, -0.64]",-0.63,-0.96,-0.62,-0.6,yes
10184653,5330286,"[7.41, 6.35]","[27.977, 23.99]","[3.913, 3.35]","[27.071, 23.38]",6.88,25.98,3.63,25.23,yes
10184653,6918837,"[-1.083, 5.732, 5.73, -0.93]","[-1.618, 4.73, 4.73, -1.39]","[-3.261, 3.69, 3.69, -2.8]","[2.318, 2.834, 2.83, 1.99]",2.36,1.61,0.33,2.49,yes
10235,107970,[-4.68],[-2.44],[-22.49],[-2.62],-4.68,-2.44,-22.49,-2.62,yes
10235,11556711,"[-0.516, -0.52]","[3.373, 3.37]","[-13.133, -26.4]","[2.941, 2.57]",-0.52,3.37,-19.77,2.76,yes
10235,11671467,"[-0.219, -0.22]","[4.173, 4.17]","[-26.235, -26.25]","[3.627, 3.63]",-0.22,4.17,-26.24,3.63,yes
10235,11707110,"[4.043, 4.04]","[6.764, 6.76]","[-24.284, -24.28]","[6.826, 7.16]",4.04,6.76,-24.28,6.99,yes
10235,123631,"[-3.07, -3.069, -3.07]","[19.59, 19.589, 19.59]","[-13.98, -13.984, -13.84]","[12.91, 12.924, 12.94]",-3.07,19.59,-13.93,12.92,yes
10235,24199313,"[-11.45, -11.446, -11.45]","[13.33, 13.326, 13.33]","[-15.23, -15.26, -10.04]","[17.65, 17.652, 17.21]",-11.45,13.33,-13.51,17.5,yes
10235,25126798,"[-7.19, -7.193, -7.19]","[9.81, 9.809, 9.81]","[-37.35, -37.351, -36.8]","[15.43, 15.339, 15.39]",-7.19,9.81,-37.17,15.39,yes
10235,2733526,"[0.83, 0.825, 0.83]","[20.18, 20.18, 20.18]","[-12.77, -12.778, -11.29]","[14.73, 14.725, 13.63]",0.83,20.18,-12.28,14.36,yes
10235,3062316,"[0.04, 0.04, 0.04]","[1.6, 1.6, 1.6]","[-4.07, -4.071, -4.28]","[1.06, 1.093, 2.54]",0.04,1.6,-4.14,1.56,yes
10235,4030,"[-1.23, -1.234, -1.23]","[3.18, 3.179, 3.18]","[-3.05, -1.261, -3.25]","[1.17, 1.099, 1.26]",-1.23,3.18,-2.52,1.18,yes
10235,4893,[0.89],[18.65],[1.96],[17.77],0.89,18.65,1.96,17.77,yes
10235,4917,"[-9.57, -9.564, -9.57]","[16.72, 16.722, 16.72]","[-7.49, -6.919, -7.49]","[21.07, 21.084, 21.26]",-9.57,16.72,-7.3,21.14,yes
10235,5287969,[0.483],[1.836],[-4.126],[-1.202],0.48,1.84,-4.13,-1.2,yes
10235,5330286,"[-4.75, -4.755, -4.75]","[-5.82, -5.818, -5.82]","[-12.06, -12.093, -11.95]","[-7.77, -7.764, -7.76]",-4.75,-5.82,-12.03,-7.76,yes
10235,55245,[0.332],[27.691],[-40.072],[26.008],0.33,27.69,-40.07,26.01,yes
10235,5944,[-2.833],[8.792],[-1.198],[10.642],-2.83,8.79,-1.2,10.64,yes
10288191,25126798,"[8.121, 8.12]","[43.081, 43.08]","[-3.82, -17.81]","[44.788, 46.39]",8.12,43.08,-10.82,45.59,yes
10288191,6918837,"[10.125, 10.12]","[2.939, 2.94]","[5.552, 9.76]","[1.723, 1.76]",10.12,2.94,7.66,1.74,yes
10427712,25126798,"[-1.251, -1.25]","[-1.082, -1.08]","[-24.759, -10.46]","[-0.286, -0.29]",-1.25,-1.08,-17.61,-0.29,yes
10427712,6918837,"[2.097, 2.1]","[-5.532, -5.53]","[0.858, -2.26]","[-4.639, -4.35]",2.1,-5.53,-0.7,-4.49,yes
104741,6918837,[6.198],[5.762],[2.46],[4.689],6.2,5.76,2.46,4.69,yes
104850,25126798,"[1.45, 1.453, 1.45]","[48.0, 48.002, 48.0]","[-36.48, -36.476, -36.47]","[49.06, 49.056, 49.05]",1.45,48.0,-36.48,49.06,yes
104850,6918837,"[2.83, 2.833, 2.83]","[5.68, 5.684, 5.68]","[-5.35, -5.439, -7.49]","[8.9, 8.897, 8.89]",2.83,5.68,-6.09,8.9,yes
104865,10531,"[6.14, 6.14]","[-8.93, -8.93]","[6.14, 6.14]","[-8.93, -8.93]",6.14,-8.93,6.14,-8.93,yes
104865,11243969,"[0.85, 0.85]","[-14.5, -14.5]","[0.83, 0.83]","[-14.5, -14.5]",0.85,-14.5,0.83,-14.5,yes
104865,115355,"[64.61, 64.61]","[50.62, 50.62]","[64.61, 64.61]","[50.62, 50.62]",64.61,50.62,64.61,50.62,yes
104865,11876263,"[-11.01, -11.01]","[-25.25, -25.25]","[-11.01, -11.01]","[-25.25, -25.25]",-11.01,-25.25,-11.01,-25.25,yes
104865,119182,"[1.8, 2.81, 1.8, 2.81]","[0.79, 2.05, 0.79, 2.05]","[1.74, 2.76, 1.74, 2.76]","[0.79, 2.05, 0.79, 2.05]",2.31,1.42,2.25,1.42,yes
104865,119570,"[-2.01, -2.01]","[-15.95, -15.95]","[-2.01, -2.01]","[-15.95, -15.95]",-2.01,-15.95,-2.01,-15.95,yes
104865,123631,"[11.78, 11.78]","[8.4, 8.4]","[11.76, 11.76]","[8.4, 8.4]",11.78,8.4,11.76,8.4,yes
104865,126941,"[2.03, 2.03]","[-1.55, -1.55]","[1.95, 1.95]","[-1.55, -1.55]",2.03,-1.55,1.95,-1.55,yes
104865,129228,"[3.23, 3.23]","[-10.92, -10.92]","[3.22, 3.22]","[-10.92, -10.92]",3.23,-10.92,3.22,-10.92,yes
104865,13109,"[-12.41, -12.41]","[-27.37, -27.37]","[-12.43, -12.43]","[-27.37, -27.37]",-12.41,-27.37,-12.43,-27.37,yes
104865,134018,"[-16.18, -16.18]","[-30.68, -30.68]","[-16.18, -16.18]","[-30.68, -30.68]",-16.18,-30.68,-16.18,-30.68,yes
104865,135398744,"[-9.1, -9.1]","[-23.28, -23.28]","[-9.1, -9.1]","[-23.28, -23.28]",-9.1,-23.28,-9.1,-23.28,yes
104865,135401907,"[-16.03, -16.03]","[-30.52, -30.52]","[-16.03, -16.03]","[-30.52, -30.52]",-16.03,-30.52,-16.03,-30.52,yes
104865,135413536,"[41.13, 41.13]","[30.1, 30.1]","[41.11, 41.11]","[30.1, 30.1]",41.13,30.1,41.11,30.1,yes
104865,135449332,"[19.71, 19.71]","[15.84, 15.84]","[19.7, 19.7]","[15.84, 15.84]",19.71,15.84,19.7,15.84,yes
104865,13769,"[-0.19, -0.19]","[-13.94, -13.94]","[-0.19, -0.19]","[-13.94, -13.94]",-0.19,-13.94,-0.19,-13.94,yes
104865,150311,"[-10.99, -10.99]","[-25.49, -25.49]","[-10.99, -10.99]","[-25.49, -25.49]",-10.99,-25.49,-10.99,-25.49,yes
104865,156419,"[3.11, 3.11]","[-11.69, -11.69]","[3.09, 3.09]","[-11.69, -11.69]",3.11,-11.69,3.09,-11.69,yes
104865,157920,"[0.75, 0.75]","[-14.47, -14.47]","[0.73, 0.73]","[-14.47, -14.47]",0.75,-14.47,0.73,-14.47,yes
104865,158781,"[-0.59, -0.59]","[-14.53, -14.53]","[-0.59, -0.59]","[-14.53, -14.53]",-0.59,-14.53,-0.59,-14.53,yes
104865,16231,"[4.53, 4.53]","[-9.04, -9.04]","[4.53, 4.53]","[-9.04, -9.04]",4.53,-9.04,4.53,-9.04,yes
104865,170361,"[-12.63, -12.63]","[-26.32, -26.32]","[-12.63, -12.63]","[-26.32, -26.32]",-12.63,-26.32,-12.63,-26.32,yes
104865,1935,"[-3.92, -3.92]","[-18.88, -18.88]","[-3.92, -3.92]","[-18.88, -18.88]",-3.92,-18.88,-3.92,-18.88,yes
104865,1986,"[15.79, 15.79]","[0.52, 0.52]","[15.78, 15.78]","[0.52, 0.52]",15.79,0.52,15.78,0.52,yes
104865,19861,"[-4.47, -4.47]","[-19.43, -19.43]","[-4.47, -4.47]","[-19.43, -19.43]",-4.47,-19.43,-4.47,-19.43,yes
104865,1989,"[-2.52, -2.52]","[-16.49, -16.49]","[-2.52, -2.52]","[-16.49, -16.49]",-2.52,-16.49,-2.52,-16.49,yes
104865,2082,"[-75.82, -75.82]","[-78.49, -78.49]","[-75.85, -75.85]","[-78.49, -78.49]",-75.82,-78.49,-75.85,-78.49,yes
104865,208898,"[19.74, 19.74]","[4.53, 4.53]","[19.72, 19.72]","[4.53, 4.53]",19.74,4.53,19.72,4.53,yes
104865,2130,"[-12.47, -12.47]","[-28.4, -28.4]","[-12.48, -12.48]","[-28.4, -28.4]",-12.47,-28.4,-12.48,-28.4,yes
104865,2153,"[-12.17, -12.17]","[-27.43, -27.43]","[-12.18, -12.18]","[-27.43, -27.43]",-12.17,-27.43,-12.18,-27.43,yes
104865,216237,"[-5.92, -5.92]","[-20.46, -20.46]","[-5.93, -5.93]","[-20.46, -20.46]",-5.92,-20.46,-5.93,-20.46,yes
104865,216239,"[16.24, 16.24]","[4.99, 4.99]","[16.24, 16.24]","[4.99, 4.99]",16.24,4.99,16.24,4.99,yes
104865,2165,"[6.17, 6.17]","[-9.17, -9.17]","[6.15, 6.15]","[-9.17, -9.17]",6.17,-9.17,6.15,-9.17,yes
104865,2170,"[7.47, 7.47]","[-7.35, -7.35]","[7.46, 7.46]","[-7.35, -7.35]",7.47,-7.35,7.46,-7.35,yes
104865,2187,"[-10.38, -10.38]","[-25.68, -25.68]","[-10.4, -10.4]","[-25.68, -25.68]",-10.38,-25.68,-10.4,-25.68,yes
104865,2249,"[-10.51, -10.51]","[-25.81, -25.81]","[-10.51, -10.51]","[-25.81, -25.81]",-10.51,-25.81,-10.51,-25.81,yes
104865,2284,"[10.5, 10.5]","[-3.56, -3.56]","[10.5, 10.5]","[-3.56, -3.56]",10.5,-3.56,10.5,-3.56,yes
104865,24199313,"[9.47, 9.47]","[7.95, 7.95]","[9.42, 9.42]","[7.95, 7.95]",9.47,7.95,9.42,7.95,yes
104865,2471,"[1.46, 1.46]","[-13.79, -13.79]","[1.44, 1.44]","[-13.79, -13.79]",1.46,-13.79,1.44,-13.79,yes
104865,2477,"[-10.49, -10.49]","[-24.49, -24.49]","[-10.49, -10.49]","[-24.49, -24.49]",-10.49,-24.49,-10.49,-24.49,yes
104865,2578,"[-9.51, -9.51]","[-24.95, -24.95]","[-9.51, -9.51]","[-24.95, -24.95]",-9.51,-24.95,-9.51,-24.95,yes
104865,26879,"[-6.49, -6.49]","[-20.43, -20.43]","[-6.49, -6.49]","[-20.43, -20.43]",-6.49,-20.43,-6.49,-20.43,yes
104865,2733526,"[-6.36, -6.36]","[-19.81, -19.81]","[-6.38, -6.38]","[-19.81, -19.81]",-6.36,-19.81,-6.38,-19.81,yes
104865,2771,"[-2.49, -2.49]","[-17.19, -17.19]","[-2.49, -2.49]","[-17.19, -17.19]",-2.49,-17.19,-2.49,-17.19,yes
104865,2796,"[-8.75, -8.75]","[-22.97, -22.97]","[-8.76, -8.76]","[-22.97, -22.97]",-8.75,-22.97,-8.76,-22.97,yes
104865,3002977,"[-6.64, -6.64]","[-21.89, -21.89]","[-6.64, -6.64]","[-21.89, -21.89]",-6.64,-21.89,-6.64,-21.89,yes
104865,3019,"[4.9, 4.9]","[4.18, 4.18]","[4.89, 4.89]","[4.18, 4.18]",4.9,4.18,4.89,4.18,yes
104865,3033637,"[-9.77, -9.77]","[-23.51, -23.51]","[-9.77, -9.77]","[-23.51, -23.51]",-9.77,-23.51,-9.77,-23.51,yes
104865,3034010,"[48.73, 48.73]","[33.38, 33.38]","[48.71, 48.71]","[33.38, 33.38]",48.73,33.38,48.71,33.38,yes
104865,3034034,"[41.11, 41.11]","[30.22, 30.22]","[41.11, 41.11]","[30.22, 30.22]",41.11,30.22,41.11,30.22,yes
104865,3036780,"[-4.92, -4.92]","[-19.33, -19.33]","[-4.92, -4.92]","[-19.33, -19.33]",-4.92,-19.33,-4.92,-19.33,yes
104865,3038,"[-5.83, -5.83]","[-21.28, -21.28]","[-5.83, -5.83]","[-21.28, -21.28]",-5.83,-21.28,-5.83,-21.28,yes
104865,3052,"[-2.51, -2.51]","[-18.15, -18.15]","[-2.51, -2.51]","[-18.15, -18.15]",-2.51,-18.15,-2.51,-18.15,yes
104865,3055,"[-6.32, -6.32]","[-21.02, -21.02]","[-6.32, -6.32]","[-21.02, -21.02]",-6.32,-21.02,-6.32,-21.02,yes
104865,3108,"[13.72, 13.72]","[6.52, 6.52]","[13.7, 13.7]","[6.52, 6.52]",13.72,6.52,13.7,6.52,yes
104865,3117,"[12.09, 12.09]","[10.34, 10.34]","[12.03, 12.03]","[10.34, 10.34]",12.09,10.34,12.03,10.34,yes
104865,3121,"[-9.63, -9.63]","[-22.14, -22.14]","[-9.64, -9.64]","[-22.14, -22.14]",-9.63,-22.14,-9.64,-22.14,yes
104865,3156,"[-12.82, -12.82]","[-26.72, -26.72]","[-12.82, -12.82]","[-26.72, -26.72]",-12.82,-26.72,-12.82,-26.72,yes
104865,31703,"[-0.9, -0.9]","[-1.65, -1.65]","[-0.99, -0.99]","[-1.65, -1.65]",-0.9,-1.65,-0.99,-1.65,yes
104865,3229,"[-4.04, -4.04]","[-19.35, -19.35]","[-4.04, -4.04]","[-19.35, -19.35]",-4.04,-19.35,-4.04,-19.35,yes
104865,3331,"[10.69, 10.69]","[-3.4, -3.4]","[10.69, 10.69]","[-3.4, -3.4]",10.69,-3.4,10.69,-3.4,yes
104865,3342,"[-9.82, -9.82]","[-22.96, -22.96]","[-9.83, -9.83]","[-22.96, -22.96]",-9.82,-22.96,-9.83,-22.96,yes
104865,3373,"[3.35, 3.35]","[-10.82, -10.82]","[3.35, 3.35]","[-10.82, -10.82]",3.35,-10.82,3.35,-10.82,yes
104865,3397,"[-12.04, -12.04]","[-25.04, -25.04]","[-12.05, -12.05]","[-25.04, -25.04]",-12.04,-25.04,-12.05,-25.04,yes
104865,3406,"[13.21, 13.21]","[-1.96, -1.96]","[13.2, 13.2]","[-1.96, -1.96]",13.21,-1.96,13.2,-1.96,yes
104865,3446,"[-5.22, -5.22]","[-18.03, -18.03]","[-5.23, -5.23]","[-18.03, -18.03]",-5.22,-18.03,-5.23,-18.03,yes
104865,3519,"[13.12, 13.12]","[-2.22, -2.22]","[13.12, 13.12]","[-2.22, -2.22]",13.12,-2.22,13.12,-2.22,yes
104865,3637,"[-1.04, -1.04]","[-13.49, -13.49]","[-1.05, -1.05]","[-13.49, -13.49]",-1.04,-13.49,-1.05,-13.49,yes
104865,3652,"[-10.69, -10.69]","[-23.4, -23.4]","[-10.69, -10.69]","[-23.4, -23.4]",-10.69,-23.4,-10.69,-23.4,yes
104865,3657,"[1.12, 1.12]","[0.54, 0.54]","[1.12, 1.12]","[0.54, 0.54]",1.12,0.54,1.12,0.54,yes
104865,3696,"[5.54, 5.54]","[-9.41, -9.41]","[5.54, 5.54]","[-9.41, -9.41]",5.54,-9.41,5.54,-9.41,yes
104865,37542,"[-18.05, -18.05]","[-19.47, -19.47]","[-18.06, -18.06]","[-19.47, -19.47]",-18.05,-19.47,-18.06,-19.47,yes
104865,3779,"[25.94, 25.94]","[19.85, 19.85]","[25.91, 25.91]","[19.85, 19.85]",25.94,19.85,25.91,19.85,yes
104865,38521,"[-4.46, -4.46]","[-18.93, -18.93]","[-4.46, -4.46]","[-18.93, -18.93]",-4.46,-18.93,-4.46,-18.93,yes
104865,387447,"[-1.57, -1.57]","[-2.22, -2.22]","[-1.65, -1.65]","[-2.22, -2.22]",-1.57,-2.22,-1.65,-2.22,yes
104865,3878,"[23.82, 23.82]","[9.0, 9.0]","[23.82, 23.82]","[9.0, 9.0]",23.82,9.0,23.82,9.0,yes
104865,3883,"[51.13, 51.13]","[39.38, 39.38]","[51.12, 51.12]","[39.38, 39.38]",51.13,39.38,51.12,39.38,yes
104865,38853,"[-6.0, -6.0]","[-21.22, -21.22]","[-6.0, -6.0]","[-21.22, -21.22]",-6.0,-21.22,-6.0,-21.22,yes
104865,3899,"[-5.45, -5.45]","[-7.31, -7.31]","[-5.45, -5.45]","[-7.31, -7.31]",-5.45,-7.31,-5.45,-7.31,yes
104865,3955,"[19.5, 19.5]","[5.04, 5.04]","[19.5, 19.5]","[5.04, 5.04]",19.5,5.04,19.5,5.04,yes
104865,4011,"[-8.86, -8.86]","[-17.05, -17.05]","[-8.89, -8.89]","[-17.05, -17.05]",-8.86,-17.05,-8.89,-17.05,yes
104865,4030,"[2.17, 2.17]","[-12.81, -12.81]","[2.17, 2.17]","[-12.81, -12.81]",2.17,-12.81,2.17,-12.81,yes
104865,4032,"[-1.39, -1.39]","[-16.59, -16.59]","[-1.39, -1.39]","[-16.59, -16.59]",-1.39,-16.59,-1.39,-16.59,yes
104865,4037,"[45.2, 45.2]","[35.3, 35.3]","[45.19, 45.19]","[35.3, 35.3]",45.2,35.3,45.19,35.3,yes
104865,4054,"[-12.76, -12.76]","[-27.72, -27.72]","[-12.76, -12.76]","[-27.72, -27.72]",-12.76,-27.72,-12.76,-27.72,yes
104865,4060,"[-14.6, -14.6]","[-29.43, -29.43]","[-14.6, -14.6]","[-29.43, -29.43]",-14.6,-29.43,-14.6,-29.43,yes
104865,4075,"[-10.11, -10.11]","[-24.5, -24.5]","[-10.11, -10.11]","[-24.5, -24.5]",-10.11,-24.5,-10.11,-24.5,yes
104865,4091,"[6.44, 6.44]","[-6.67, -6.67]","[6.43, 6.43]","[-6.67, -6.67]",6.44,-6.67,6.43,-6.67,yes
104865,4121,"[-10.51, -10.51]","[-25.35, -25.35]","[-10.51, -10.51]","[-25.35, -25.35]",-10.51,-25.35,-10.51,-25.35,yes
104865,41774,"[-10.78, -10.78]","[-25.08, -25.08]","[-10.78, -10.78]","[-25.08, -25.08]",-10.78,-25.08,-10.78,-25.08,yes
104865,4197,"[16.54, 16.54]","[1.3, 1.3]","[16.53, 16.53]","[1.3, 1.3]",16.54,1.3,16.53,1.3,yes
104865,4201,"[-6.73, -6.73]","[-21.75, -21.75]","[-6.73, -6.73]","[-21.75, -21.75]",-6.73,-21.75,-6.73,-21.75,yes
104865,4211,"[15.83, 15.83]","[10.49, 10.49]","[15.82, 15.82]","[10.49, 10.49]",15.83,10.49,15.82,10.49,yes
104865,4212,"[2.91, 2.91]","[2.51, 2.51]","[2.84, 2.84]","[2.51, 2.51]",2.91,2.51,2.84,2.51,yes
104865,4369359,"[16.82, 16.82]","[1.62, 1.62]","[16.81, 16.81]","[1.62, 1.62]",16.82,1.62,16.81,1.62,yes
104865,439693,"[9.83, 9.83]","[-5.43, -5.43]","[9.83, 9.83]","[-5.43, -5.43]",9.83,-5.43,9.83,-5.43,yes
104865,441207,"[5.94, 5.94]","[5.23, 5.23]","[5.85, 5.85]","[5.23, 5.23]",5.94,5.23,5.85,5.23,yes
104865,441314,"[-4.35, -4.35]","[-19.68, -19.68]","[-4.35, -4.35]","[-19.68, -19.68]",-4.35,-19.68,-4.35,-19.68,yes
104865,445643,"[-8.93, -8.93]","[-21.59, -21.59]","[-8.93, -8.93]","[-21.59, -21.59]",-8.93,-21.59,-8.93,-21.59,yes
104865,446156,"[3.25, 3.25]","[2.78, 2.78]","[3.16, 3.16]","[2.78, 2.78]",3.25,2.78,3.16,2.78,yes
104865,446541,"[2.39, 2.39]","[1.75, 1.75]","[2.38, 2.38]","[1.75, 1.75]",2.39,1.75,2.38,1.75,yes
104865,4499,"[-1.64, -1.64]","[-16.99, -16.99]","[-1.64, -1.64]","[-16.99, -16.99]",-1.64,-16.99,-1.64,-16.99,yes
104865,4649,"[-3.42, -3.42]","[-16.74, -16.74]","[-3.42, -3.42]","[-16.74, -16.74]",-3.42,-16.74,-3.42,-16.74,yes
104865,4674,"[-10.34, -10.34]","[-21.13, -21.13]","[-10.34, -10.34]","[-21.13, -21.13]",-10.34,-21.13,-10.34,-21.13,yes
104865,4688,"[-11.23, -11.23]","[-25.6, -25.6]","[-11.23, -11.23]","[-25.6, -25.6]",-11.23,-25.6,-11.23,-25.6,yes
104865,4909,"[-10.53, -10.53]","[-25.88, -25.88]","[-10.54, -10.54]","[-25.88, -25.88]",-10.53,-25.88,-10.54,-25.88,yes
104865,4911,"[-3.98, -3.98]","[-19.74, -19.74]","[-3.98, -3.98]","[-19.74, -19.74]",-3.98,-19.74,-3.98,-19.74,yes
104865,4912,"[20.67, 20.67]","[7.84, 7.84]","[20.67, 20.67]","[7.84, 7.84]",20.67,7.84,20.67,7.84,yes
104865,4915,"[0.46, 0.46]","[-14.32, -14.32]","[0.46, 0.46]","[-14.32, -14.32]",0.46,-14.32,0.46,-14.32,yes
104865,5070,"[-10.89, -10.89]","[-26.66, -26.66]","[-10.9, -10.9]","[-26.66, -26.66]",-10.89,-26.66,-10.9,-26.66,yes
104865,5073,"[-11.29, -11.29]","[-26.47, -26.47]","[-11.31, -11.31]","[-26.47, -26.47]",-11.29,-26.47,-11.31,-26.47,yes
104865,51634,"[-11.86, -11.86]","[-26.89, -26.89]","[-11.86, -11.86]","[-26.89, -26.89]",-11.86,-26.89,-11.86,-26.89,yes
104865,5281081,"[2.52, 2.52]","[-11.84, -11.84]","[2.52, 2.52]","[-11.84, -11.84]",2.52,-11.84,2.52,-11.84,yes
104865,5284513,"[2.85, 2.85]","[-6.63, -6.63]","[2.82, 2.82]","[-6.63, -6.63]",2.85,-6.63,2.82,-6.63,yes
104865,5284583,"[27.1, 27.1]","[13.31, 13.31]","[27.08, 27.08]","[13.31, 13.31]",27.1,13.31,27.08,13.31,yes
104865,5284592,"[-3.14, -3.14]","[-14.87, -14.87]","[-3.14, -3.14]","[-14.87, -14.87]",-3.14,-14.87,-3.14,-14.87,yes
104865,5284627,"[-2.41, -2.41]","[-17.91, -17.91]","[-2.42, -2.42]","[-17.91, -17.91]",-2.41,-17.91,-2.42,-17.91,yes
104865,5291,"[-84.74, -84.74]","[-86.09, -86.09]","[-84.78, -84.78]","[-86.09, -86.09]",-84.74,-86.09,-84.78,-86.09,yes
104865,5311,"[-4.62, -4.62]","[-5.15, -5.15]","[-4.67, -4.67]","[-5.15, -5.15]",-4.62,-5.15,-4.67,-5.15,yes
104865,5311068,"[-4.02, -4.02]","[-17.69, -17.69]","[-4.02, -4.02]","[-17.69, -17.69]",-4.02,-17.69,-4.02,-17.69,yes
104865,5311181,"[-11.13, -11.13]","[-25.78, -25.78]","[-11.13, -11.13]","[-25.78, -25.78]",-11.13,-25.78,-11.13,-25.78,yes
104865,5311309,"[-3.5, -3.5]","[-18.63, -18.63]","[-3.51, -3.51]","[-18.63, -18.63]",-3.5,-18.63,-3.51,-18.63,yes
104865,5324346,"[12.71, 12.71]","[-3.16, -3.16]","[12.7, 12.7]","[-3.16, -3.16]",12.71,-3.16,12.7,-3.16,yes
104865,5329102,"[-5.96, -5.96]","[-19.56, -19.56]","[-5.98, -5.98]","[-19.56, -19.56]",-5.96,-19.56,-5.98,-19.56,yes
104865,5342,[8.25],[-6.72],[8.24],[-6.72],8.25,-6.72,8.24,-6.72,yes
104865,5358,"[-10.06, -10.06]","[-25.39, -25.39]","[-10.08, -10.08]","[-25.39, -25.39]",-10.06,-25.39,-10.08,-25.39,yes
104865,5360515,"[0.15, 0.15]","[-14.52, -14.52]","[0.15, 0.15]","[-14.52, -14.52]",0.15,-14.52,0.15,-14.52,yes
104865,5360696,"[-9.35, -9.35]","[-19.38, -19.38]","[-9.35, -9.35]","[-19.38, -19.38]",-9.35,-19.38,-9.35,-19.38,yes
104865,5401,"[12.79, 12.79]","[-2.08, -2.08]","[12.79, 12.79]","[-2.08, -2.08]",12.79,-2.08,12.79,-2.08,yes
104865,5426,"[-11.29, -11.29]","[-26.24, -26.24]","[-11.29, -11.29]","[-26.24, -26.24]",-11.29,-26.24,-11.29,-26.24,yes
104865,5462501,"[-8.23, -8.23]","[-23.52, -23.52]","[-8.25, -8.25]","[-23.52, -23.52]",-8.23,-23.52,-8.25,-23.52,yes
104865,54675776,"[-8.47, -8.47]","[-23.19, -23.19]","[-8.47, -8.47]","[-23.19, -23.19]",-8.47,-23.19,-8.47,-23.19,yes
104865,54680692,"[-17.76, -17.76]","[-31.61, -31.61]","[-17.76, -17.76]","[-31.61, -31.61]",-17.76,-31.61,-17.76,-31.61,yes
